19,2967.4,2967.4,2941.2,2962.2,4,3548460,-5.2,-0.001752376,5,2964.8
20,2962.2,2964.4,2943.2,2964.4,5,4439460,2.2,0.000742691,9,2964.666667
21,2964.4,2964.4,2948,2948,1,884400,-16.4,-0.005532317,10,2960.5
22,2948,2950,2948,2950,2,1770000,2,0.000678426,12,2958.4
23,2950,2955,2950,2955,2,1773000,5,0.001694915,14,2955.92
24,2955,2955,2950,2950,6,5311860,-5,-0.001692047,20,2953.48
25,2950,2953.8,2950,2952,4,3541740,2,0.000677966,24,2951
26,2952,2952,2952,2952,0,0,0,0,24,2951.8
27,2952,2952,2950,2950,2,1770000,-2,-0.000677507,26,2951.8
28,2948,2950,2948,2950,2,1769400,0,0,28,2950.8
29,2950,2950,2950,2950,1,885000,0,0,29,2950.8
30,2950,2950,2950,2950,1,885000,0,0,30,2950.4
31,2950.2,2951,2950.2,2951,2,1770360,1,0.000338983,32,2950.2
32,2951,2954.8,2950,2954.8,3,2657640,3.8,0.001287699,35,2951.16
33,2954.8,2954.8,2954.8,2954.8,0,0,0,0,35,2952.12
34,2954.6,2954.8,2954.6,2954.8,2,1772820,0,0,37,2953.08
35,2954.8,2954.8,2954.8,2954.8,0,0,0,0,37,2954.04
36,2954.8,2958.8,2954.8,2958.8,3,2660940,4,0.00135373,40,2955.6
37,2958.8,2958.8,2958.8,2958.8,0,0,0,0,40,2956.4
38,2958.8,2958.8,2954.4,2954.4,1,886320,-4.4,-0.001487089,41,2956.32
39,2954.4,2962,2954.4,2960.8,3,2663700,6.4,0.00216626,44,2957.52
40,2960.8,2960.8,2958,2958.2,4,3550860,-2.6,-0.000878141,48,2958.2
41,2958.2,2958.2,2958.2,2958.2,0,0,0,0,48,2958.08
42,2958.2,2958.2,2958,2958,2,1774800,-0.2,-6.76E-05,50,2957.92
43,2958,2958,2958,2958,0,0,0,0,50,2958.64
44,2958,2962.4,2958,2962.4,2,1776300,4.4,0.001487492,52,2958.96
45,2962.4,2962.4,2957.6,2957.6,1,887280,-4.8,-0.001620308,53,2958.84
46,2957.6,2957.6,2955,2955,1,886500,-2.6,-0.000879091,54,2958.2
47,2957.4,2957.4,2952.2,2952.2,2,1772880,-2.8,-0.000947547,56,2957.04
